geo,year,net_migration_rate,natural_growth_rate,total_growth_rate
AT,1997,0.2,0.5791612920883781,0.7791612920883781
AT,1998,1.1,0.3630608311307978,1.463060831130798
AT,1999,2.5,-0.0077670282385344565,2.4922329717614655
AT,2000,2.2,0.18594918938400082,2.385949189384001
AT,2001,5.2,0.08614943923073413,5.286149439230734
AT,2002,4.3,0.2812625563641234,4.581262556364123
AT,2003,5.2,-0.032714946767843506,5.167285053232157
AT,2004,6.6,0.5742656528839226,7.174265652883922
AT,2005,6.1,0.3659149660440422,6.465914966044042
AT,2006,3.0,0.438438253622537,3.438438253622537
AT,2007,2.8,0.19618533610592512,2.996185336105925
AT,2008,2.9,0.3212570454775518,3.2212570454775515
AT,2009,2.1,-0.12441507219613479,1.9755849278038653
AT,2010,2.6,0.1847540657568816,2.7847540657568817
AT,2011,3.7,0.19462305454555873,3.894623054545559
AT,2012,5.2,-0.05756339614998404,5.142436603850016
AT,2013,6.6,-0.023190161692219227,6.57680983830778
AT,2014,8.6,0.4078616928070358,9.007861692807035
AT,2015,13.2,0.15236007858425338,13.352360078584253
AT,2016,7.5,0.805243762090581,8.305243762090582
AT,2017,5.1,0.4973289797574681,5.597328979757468
AT,2018,4.0,0.17682529898494345,4.1768252989849435
AT,2019,4.6,0.17677387674932482,4.776773876749324
AT,2020,4.4,-0.8983195716826662,3.501680428317334
AT,2021,5.8,-0.6587060702160072,5.141293929783993
AT,2022,15.1,-1.1922357332372269,13.907764266762772
AT,2023,7.2,-1.3350142101306874,5.864985789869313
AT,2024,5.4,-1.2281151903917018,4.171884809608299
AT,2025,,,
